time,binanceETHUSDTbidMax,binanceETHUSDTsellMin,nicehashETHUSDTbidMax,nicehashETHUSDTsellMin,okxETHUSDTETH-USDTbidMax,okxETHUSDTETH-USDTsellMin,bitstampETHUSDTbidMax,bitstampETHUSDTsellMin,
638140288953870337,1408.7,1404.52,1406.49,1410.13,1409.52,1400.06,0,0,
638140288953870820,1408.7,1404.52,1406.49,1410.13,1409.52,1400.06,0,0,
638140288953873780,1408.7,1404.38,1406.49,1410.13,1409.52,1400.06,0,0,
638140288953874179,1408.7,1404.37,1406.49,1410.13,1409.52,1400.06,0,0,
638140288954754197,1408.7,1404.27,1406.49,1410.13,1409.52,1400.06,0,0,
638140288955879596,1408.7,1404.36,1406.49,1410.13,1409.52,1400.06,0,0,
638140288959796821,1408.7,1404.5,1406.49,1410.13,1409.52,1400.06,0,0,
638140288960829903,1408.7,1404.66,1406.49,1410.13,1409.52,1400.06,0,0,
638140288960830472,1408.7,1404.66,1406.49,1410.13,1409.52,1400.06,0,0,
638140288961949849,1408.7,1404.65,1406.49,1410.13,1409.52,1400.06,0,0,
638140288961960387,1408.7,1404.41,1406.49,1410.13,1409.52,1400.06,0,0,
638140288962749485,1408.7,1404.62,1406.49,1410.13,1409.52,1400.06,0,0,
638140288986966588,1408.7,1404.77,1406.49,1410.13,1409.52,1400.06,0,0,
638140288987813558,1408.7,1404.91,1406.49,1410.13,1409.52,1400.06,0,0,
638140288988835467,1408.7,1404.85,1406.49,1410.13,1409.52,1400.06,0,0,
638140288990764538,1408.7,1405.03,1406.49,1410.13,1409.52,1400.06,0,0,
638140288990765079,1408.7,1405.03,1406.49,1410.13,1409.52,1400.06,0,0,
638140288998806265,1408.7,1404.89,1406.49,1410.13,1409.52,1400.06,0,0,
638140288998806733,1408.7,1404.89,1406.49,1410.13,1409.52,1400.06,0,0,
638140288998808104,1408.7,1404.88,1406.49,1410.13,1409.52,1400.06,0,0,
638140289006858796,1408.7,1404.81,1406.49,1410.13,1409.52,1400.06,0,0,
638140289006860449,1408.7,1404.81,1406.49,1410.13,1409.52,1400.06,0,0,
638140289006860876,1408.7,1404.79,1406.49,1410.13,1409.52,1400.06,0,0,
638140289006861287,1408.7,1404.66,1406.49,1410.13,1409.52,1400.06,0,0,
638140289006861779,1408.7,1404.66,1406.49,1410.13,1409.52,1400.06,0,0,
638140289006862231,1408.7,1404.66,1406.49,1410.13,1409.52,1400.06,0,0,
638140289007931524,1408.7,1404.54,1406.49,1410.13,1409.52,1400.06,0,0,
638140289007932058,1408.7,1404.52,1406.49,1410.13,1409.52,1400.06,0,0,
638140289007932504,1408.7,1404.52,1406.49,1410.13,1409.52,1400.06,0,0,
638140289007933008,1408.7,1404.52,1406.49,1410.13,1409.52,1400.06,0,0,
638140289007933458,1408.7,1404.52,1406.49,1410.13,1409.52,1400.06,0,0,
638140289007933903,1408.7,1404.46,1406.49,1410.13,1409.52,1400.06,0,0,
638140289007934302,1408.7,1404.46,1406.49,1410.13,1409.52,1400.06,0,0,
638140289009185657,1408.7,1404.9,1406.49,1410.13,1409.52,1400.06,0,0,
638140289009186286,1408.7,1404.9,1406.49,1410.13,1409.52,1400.06,0,0,
638140289015878045,1408.7,1405.09,1406.49,1410.13,1409.52,1400.06,0,0,
638140289015878818,1408.7,1405.09,1406.49,1410.13,1409.52,1400.06,0,0,
638140289015879301,1408.7,1405.09,1406.49,1410.13,1409.52,1400.06,0,0,
638140289022888358,1408.7,1405.18,1406.49,1410.13,1409.52,1400.06,0,0,
638140289033760476,1408.7,1405.2,1406.49,1410.13,1409.52,1400.06,0,0,
638140289035884098,1408.7,1405.34,1406.49,1410.13,1409.52,1400.06,0,0,
638140289035886088,1408.7,1405.45,1406.49,1410.13,1409.52,1400.06,0,0,
638140289043898679,1408.7,1405.62,1406.49,1410.13,1409.52,1400.06,0,0,
638140289043899629,1408.7,1405.62,1406.49,1410.13,1409.52,1400.06,0,0,
638140289046810155,1408.7,1405.81,1406.49,1410.13,1409.52,1400.06,0,0,
638140289047897818,1408.7,1405.87,1406.49,1410.13,1409.52,1400.06,0,0,
638140289049920663,1408.7,1405.79,1406.49,1410.13,1409.52,1400.06,0,0,
638140289049921124,1408.7,1405.79,1406.49,1410.13,1409.52,1400.06,0,0,
638140289049922196,1408.7,1405.68,1406.49,1410.13,1409.52,1400.06,0,0,
638140289049922566,1408.7,1405.66,1406.49,1410.13,1409.52,1400.06,0,0,
638140289049924253,1408.7,1405.59,1406.49,1410.13,1409.52,1400.06,0,0,
638140289063967196,1408.7,1405.57,1406.49,1410.13,1409.52,1400.06,0,0,
638140289063969046,1408.7,1405.55,1406.49,1410.13,1409.52,1400.06,0,0,
638140289063969537,1408.7,1405.52,1406.49,1410.13,1409.52,1400.06,0,0,
638140289063970002,1408.7,1405.52,1406.49,1410.13,1409.52,1400.06,0,0,
638140289063970403,1408.7,1405.52,1406.49,1410.13,1409.52,1400.06,0,0,
638140289063971793,1408.7,1405.4,1406.49,1410.13,1409.52,1400.06,0,0,
638140289063973531,1408.7,1405.39,1406.49,1410.13,1409.52,1400.06,0,0,
638140289063974029,1408.7,1405.36,1406.49,1410.13,1409.52,1400.06,0,0,
638140289063975819,1408.7,1405.34,1406.49,1410.13,1409.52,1400.06,0,0,
638140289063976354,1408.7,1405.34,1406.49,1410.13,1409.52,1400.06,0,0,
638140289063977669,1408.7,1405.3,1406.49,1410.13,1409.52,1400.06,0,0,
638140289064968145,1408.7,1405.29,1406.49,1410.13,1409.52,1400.06,0,0,
638140289064969513,1408.7,1405.28,1406.49,1410.13,1409.52,1400.06,0,0,
638140289064970085,1408.7,1405.26,1406.49,1410.13,1409.52,1400.06,0,0,
638140289064971058,1408.7,1405.25,1406.49,1410.13,1409.52,1400.06,0,0,
638140289064972173,1408.7,1405.18,1406.49,1410.13,1409.52,1400.06,0,0,
638140289064973931,1408.7,1405.14,1406.49,1410.13,1409.52,1400.06,0,0,
638140289064974386,1408.7,1405.14,1406.49,1410.13,1409.52,1400.06,0,0,
638140289064975975,1408.7,1405.08,1406.49,1410.13,1409.52,1400.06,0,0,
638140289072832045,1408.7,1405.09,1406.49,1410.13,1409.52,1400.06,0,0,
638140289079896154,1408.7,1405.08,1406.49,1410.13,1409.52,1400.06,0,0,
638140289079896656,1408.7,1404.92,1406.49,1410.13,1409.52,1400.06,0,0,
638140289083828037,1408.7,1404.87,1406.49,1410.13,1409.52,1400.06,0,0,
638140289084879753,1408.7,1404.86,1406.49,1410.13,1409.52,1400.06,0,0,
638140289084880473,1408.7,1404.7,1406.49,1410.13,1409.52,1400.06,0,0,
638140289084883535,1408.7,1404.65,1406.49,1410.13,1409.52,1400.06,0,0,
638140289086107751,1408.7,1404.51,1406.49,1410.13,1409.52,1400.06,0,0,
638140289086108706,1408.7,1404.51,1406.49,1410.13,1409.52,1400.06,0,0,
638140289098914144,1408.7,1404.43,1406.49,1410.13,1409.52,1400.06,0,0,
638140289098914782,1408.7,1404.42,1406.49,1410.13,1409.52,1400.06,0,0,
638140289098915972,1408.7,1404.33,1406.49,1410.13,1409.52,1400.06,0,0,
638140289100963568,1408.7,1404.39,1406.49,1410.13,1409.52,1400.06,0,0,
638140289100964568,1408.7,1404.18,1406.49,1410.13,1409.52,1400.06,0,0,
638140289101899652,1408.7,1404.14,1406.49,1410.13,1409.52,1400.06,0,0,
638140289102882247,1408.7,1404.16,1406.49,1410.13,1409.52,1400.06,0,0,
638140289103900166,1408.7,1404.36,1406.49,1410.13,1409.52,1400.06,0,0,
638140289103900930,1408.7,1404.36,1406.49,1410.13,1409.52,1400.06,0,0,
638140289104824032,1408.7,1404.33,1406.49,1410.13,1409.52,1400.06,0,0,
638140289104827765,1408.7,1404.2,1406.49,1410.13,1409.52,1400.06,0,0,
638140289104828644,1408.7,1404.16,1406.49,1410.13,1409.52,1400.06,0,0,
638140289104830789,1408.7,1404.11,1406.49,1410.13,1409.52,1400.06,0,0,
638140289104831376,1408.7,1404.08,1406.49,1410.13,1409.52,1400.06,0,0,
638140289104834068,1408.7,1404.07,1406.49,1410.13,1409.52,1400.06,0,0,
638140289104834515,1408.7,1404.06,1406.49,1410.13,1409.52,1400.06,0,0,
638140289106115304,1408.7,1404.01,1406.49,1410.13,1409.52,1400.06,0,0,
638140289106116006,1408.7,1404.01,1406.49,1410.13,1409.52,1400.06,0,0,
638140289106910301,1408.7,1403.98,1406.49,1410.13,1409.52,1400.06,0,0,
638140289108020404,1408.7,1403.88,1406.49,1410.13,1409.52,1400.06,0,0,
638140289108024522,1408.7,1403.88,1406.49,1410.13,1409.52,1400.06,0,0,
638140289108026205,1408.7,1403.88,1406.49,1410.13,1409.52,1400.06,0,0,
638140289108942423,1408.7,1403.69,1406.49,1410.13,1409.52,1400.06,0,0,
638140289108944934,1408.7,1403.69,1406.49,1410.13,1409.52,1400.06,0,0,
638140289111893132,1408.7,1403.89,1406.49,1410.13,1409.52,1400.06,0,0,
638140289113031163,1408.7,1404.04,1406.49,1410.13,1409.52,1400.06,0,0,
638140289113964972,1408.7,1404.19,1406.49,1410.13,1409.52,1400.06,0,0,
638140289113966215,1408.7,1404.19,1406.49,1410.13,1409.52,1400.06,0,0,
638140289117847271,1408.7,1404.07,1406.49,1410.13,1409.52,1400.06,0,0,
638140289117848213,1408.7,1404.07,1406.49,1410.13,1409.52,1400.06,0,0,
638140289117849190,1408.7,1404,1406.49,1410.13,1409.52,1400.06,0,0,
638140289121908943,1408.7,1404.18,1406.49,1410.13,1409.52,1400.06,0,0,
638140289123030167,1408.7,1404.19,1406.49,1410.13,1409.52,1400.06,0,0,
638140289123972403,1408.7,1404.34,1406.49,1410.13,1409.52,1400.06,0,0,
638140289136932204,1408.7,1404.56,1406.49,1410.13,1409.52,1400.06,0,0,
638140289138007791,1408.7,1404.61,1406.49,1410.13,1409.52,1400.06,0,0,
638140289140912717,1408.7,1404.76,1406.49,1410.13,1409.52,1400.06,0,0,
638140289145075108,1408.7,1404.71,1406.49,1410.13,1409.52,1400.06,0,0,
638140289145075980,1408.7,1404.71,1406.49,1410.13,1409.52,1400.06,0,0,
638140289145076732,1408.7,1404.6,1406.49,1410.13,1409.52,1400.06,0,0,
638140289145077395,1408.7,1404.6,1406.49,1410.13,1409.52,1400.06,0,0,
638140289145077846,1408.7,1404.6,1406.49,1410.13,1409.52,1400.06,0,0,
638140289145078364,1408.7,1404.6,1406.49,1410.13,1409.52,1400.06,0,0,
638140289145079002,1408.7,1404.57,1406.49,1410.13,1409.52,1400.06,0,0,
638140289145081033,1408.7,1404.49,1406.49,1410.13,1409.52,1400.06,0,0,
638140289145081580,1408.7,1404.36,1406.49,1410.13,1409.52,1400.06,0,0,
638140289149950216,1408.7,1404.48,1406.49,1410.13,1409.52,1400.06,0,0,
638140289149953236,1408.7,1404.48,1406.49,1410.13,1409.52,1400.06,0,0,
638140289153815818,1408.7,1404.61,1406.49,1410.13,1409.52,1400.06,0,0,
638140289156974944,1408.7,1404.86,1406.49,1410.13,1409.52,1400.06,0,0,
638140289158983166,1408.7,1404.75,1406.49,1410.13,1409.52,1400.06,0,0,
638140289158984131,1408.7,1404.75,1406.49,1410.13,1409.52,1400.06,0,0,
638140289158984808,1408.7,1404.75,1406.49,1410.13,1409.52,1400.06,0,0,
638140289159898134,1408.7,1404.72,1406.49,1410.13,1409.52,1400.06,0,0,
638140289159899013,1408.7,1404.72,1406.49,1410.13,1409.52,1400.06,0,0,
638140289167891053,1408.7,1404.56,1406.49,1410.13,1409.52,1400.06,0,0,
638140289167891634,1408.7,1404.56,1406.49,1410.13,1409.52,1400.06,0,0,
638140289182041492,1408.7,1404.54,1406.49,1410.13,1409.52,1400.06,0,0,
638140289182042120,1408.7,1404.54,1406.49,1410.13,1409.52,1400.06,0,0,
638140289190948302,1408.7,1404.69,1406.49,1410.13,1409.52,1400.06,0,0,
638140289198971497,1408.7,1404.68,1406.49,1410.13,1409.52,1400.06,0,0,
638140289198973570,1408.7,1404.57,1406.49,1410.13,1409.52,1400.06,0,0,
638140289200143502,1408.7,1405,1406.49,1410.13,1409.52,1400.06,0,0,
638140289203017464,1408.7,1405.09,1406.49,1410.13,1409.52,1400.06,0,0,
638140289203018235,1408.7,1405.09,1406.49,1410.13,1409.52,1400.06,0,0,
638140289227875016,1408.7,1405.26,1406.49,1410.13,1409.52,1400.06,0,0,
638140289230856890,1408.7,1405.25,1406.49,1410.13,1409.52,1400.06,0,0,
638140289230858061,1408.7,1405.17,1406.49,1410.13,1409.52,1400.06,0,0,
638140289230858989,1408.7,1405.14,1406.49,1410.13,1409.52,1400.06,0,0,
638140289231963517,1408.7,1405.15,1406.49,1410.13,1409.52,1400.06,0,0,
638140289231964547,1408.7,1405.11,1406.49,1410.13,1409.52,1400.06,0,0,
638140289231965087,1408.7,1405.11,1406.49,1410.13,1409.52,1400.06,0,0,
638140289231965535,1408.7,1405.1,1406.49,1410.13,1409.52,1400.06,0,0,
638140289231966513,1408.7,1405.08,1406.49,1410.13,1409.52,1400.06,0,0,
638140289232953717,1408.7,1405.1,1406.49,1410.13,1409.52,1400.06,0,0,
638140289232955459,1408.7,1404.96,1406.49,1410.13,1409.52,1400.06,0,0,
638140289232955899,1408.7,1404.9,1406.49,1410.13,1409.52,1400.06,0,0,
638140289232956338,1408.7,1404.9,1406.49,1410.13,1409.52,1400.06,0,0,
638140289232956778,1408.7,1404.9,1406.49,1410.13,1409.52,1400.06,0,0,
638140289232957179,1408.7,1404.87,1406.49,1410.13,1409.52,1400.06,0,0,
638140289232957612,1408.7,1404.87,1406.49,1410.13,1409.52,1400.06,0,0,
638140289238874303,1408.7,1405.03,1406.49,1410.13,1409.52,1400.06,0,0,
638140289238886392,1408.7,1405.08,1406.49,1410.13,1409.52,1400.06,0,0,
638140289255047181,1408.7,1405.07,1406.49,1410.13,1409.52,1400.06,0,0,
638140289255047845,1408.7,1405.06,1406.49,1410.13,1409.52,1400.06,0,0,
638140289255049260,1408.7,1404.98,1406.49,1410.13,1409.52,1400.06,0,0,
638140289255051608,1408.7,1404.91,1406.49,1410.13,1409.52,1400.06,0,0,
638140289256011796,1408.7,1404.87,1406.49,1410.13,1409.52,1400.06,0,0,
638140289256012444,1408.7,1404.86,1406.49,1410.13,1409.52,1400.06,0,0,
638140289256012899,1408.7,1404.86,1406.49,1410.13,1409.52,1400.06,0,0,
638140289279022623,1408.7,1404.85,1406.49,1410.13,1409.52,1400.06,0,0,
638140289279023231,1408.7,1404.84,1406.49,1410.13,1409.52,1400.06,0,0,
638140289285966924,1408.7,1404.76,1406.49,1410.13,1409.52,1400.06,0,0,
638140289285967912,1408.7,1404.76,1406.49,1410.13,1409.52,1400.06,0,0,
638140289285968489,1408.7,1404.76,1406.49,1410.13,1409.52,1400.06,0,0,
638140289285969205,1408.7,1404.7,1406.49,1410.13,1409.52,1400.06,0,0,
638140289290027627,1408.7,1404.66,1406.49,1410.13,1409.52,1400.06,0,0,
638140289290028376,1408.7,1404.66,1406.49,1410.13,1409.52,1400.06,0,0,
638140289290028855,1408.7,1404.66,1406.49,1410.13,1409.52,1400.06,0,0,
638140289299030447,1408.7,1404.83,1406.49,1410.13,1409.52,1400.06,0,0,
638140289299031400,1408.7,1404.88,1406.49,1410.13,1409.52,1400.06,0,0,
638140289367931372,1408.7,1404.84,1406.49,1410.13,1409.52,1400.06,0,0,
638140289367931957,1408.7,1404.84,1406.49,1410.13,1409.52,1400.06,0,0,
638140289372960221,1408.7,1404.76,1406.49,1410.13,1409.52,1400.06,0,0,
638140289372961158,1408.7,1404.75,1406.49,1410.13,1409.52,1400.06,0,0,
638140289375064670,1408.7,1404.71,1406.49,1410.13,1409.52,1400.06,0,0,
638140289376070937,1408.7,1404.67,1406.49,1410.13,1409.52,1400.06,0,0,
638140289376071636,1408.7,1404.67,1406.49,1410.13,1409.52,1400.06,0,0,
638140289376073041,1408.7,1404.66,1406.49,1410.13,1409.52,1400.06,0,0,
638140289376073466,1408.7,1404.65,1406.49,1410.13,1409.52,1400.06,0,0,
638140289377012087,1408.7,1404.64,1406.49,1410.13,1409.52,1400.06,0,0,
638140289377013137,1408.7,1404.62,1406.49,1410.13,1409.52,1400.06,0,0,
638140289377015245,1408.7,1404.56,1406.49,1410.13,1409.52,1400.06,0,0,
638140289377016270,1408.7,1404.54,1406.49,1410.13,1409.52,1400.06,0,0,
638140289377017112,1408.7,1404.54,1406.49,1410.13,1409.52,1400.06,0,0,
638140289377986105,1408.7,1404.5,1406.49,1410.13,1409.52,1400.06,0,0,
638140289377988752,1408.7,1404.5,1406.49,1410.13,1409.52,1400.06,0,0,
638140289377989317,1408.7,1404.5,1406.49,1410.13,1409.52,1400.06,0,0,
638140289391021060,1408.7,1404.55,1406.49,1410.13,1409.52,1400.06,0,0,
638140289391938170,1408.7,1404.72,1406.49,1410.13,1409.52,1400.06,0,0,
638140289401059032,1408.7,1404.71,1406.49,1410.13,1409.52,1400.06,0,0,
638140289404038900,1408.7,1404.7,1406.49,1410.13,1409.52,1400.06,0,0,
638140289404040917,1408.7,1404.49,1406.49,1410.13,1409.52,1400.06,0,0,
638140289407115749,1408.7,1404.71,1406.49,1410.13,1409.52,1400.06,0,0,
638140289408098787,1408.7,1404.78,1406.49,1410.13,1409.52,1400.06,0,0,
638140289410078214,1408.7,1404.83,1406.49,1410.13,1409.52,1400.06,0,0,
638140289413033824,1408.7,1404.92,1406.49,1410.13,1409.52,1400.06,0,0,
638140289413034771,1408.7,1405,1406.49,1410.13,1409.52,1400.06,0,0,
638140289413035372,1408.7,1405,1406.49,1410.13,1409.52,1400.06,0,0,
638140289420160160,1408.7,1404.91,1406.49,1410.13,1409.52,1400.06,0,0,
638140289420160940,1408.7,1404.91,1406.49,1410.13,1409.52,1400.06,0,0,
638140289420162113,1408.7,1404.73,1406.49,1410.13,1409.52,1400.06,0,0,
638140289420162539,1408.7,1404.73,1406.49,1410.13,1409.52,1400.06,0,0,
638140289421146087,1408.7,1404.71,1406.49,1410.13,1409.52,1400.06,0,0,
638140289421146821,1408.7,1404.64,1406.49,1410.13,1409.52,1400.06,0,0,
638140289421147368,1408.7,1404.64,1406.49,1410.13,1409.52,1400.06,0,0,
638140289431153603,1408.7,1404.85,1406.49,1410.13,1409.52,1400.06,0,0,
638140289435037156,1408.7,1404.98,1406.49,1410.13,1409.52,1400.06,0,0,
638140289437095948,1408.7,1405,1406.49,1410.13,1409.52,1400.06,0,0,
638140289469192882,1408.7,1404.87,1406.49,1410.13,1409.52,1400.06,0,0,
638140289469193707,1408.7,1404.87,1406.49,1410.13,1409.52,1400.06,0,0,
638140289469194631,1408.7,1404.78,1406.49,1410.13,1409.52,1400.06,0,0,
638140289473179717,1408.7,1404.74,1406.49,1410.13,1409.52,1400.06,0,0,
638140289473183357,1408.7,1404.72,1406.49,1410.13,1409.52,1400.06,0,0,
638140289473184392,1408.7,1404.62,1406.49,1410.13,1409.52,1400.06,0,0,
638140289473185026,1408.7,1404.59,1406.49,1410.13,1409.52,1400.06,0,0,
638140289473185673,1408.7,1404.58,1406.49,1410.13,1409.52,1400.06,0,0,
638140289473187844,1408.7,1404.53,1406.49,1410.13,1409.52,1400.06,0,0,
638140289473188667,1408.7,1404.49,1406.49,1410.13,1409.52,1400.06,0,0,
638140289473189508,1408.7,1404.42,1406.49,1410.13,1409.52,1400.06,0,0,
638140289473189927,1408.7,1404.42,1406.49,1410.13,1409.52,1400.06,0,0,
638140289473190419,1408.7,1404.42,1406.49,1410.13,1409.52,1400.06,0,0,
638140289482119838,1408.7,1404.4,1406.49,1410.13,1409.52,1400.06,0,0,
638140289482120371,1408.7,1404.38,1406.49,1410.13,1409.52,1400.06,0,0,
638140289485067401,1408.7,1404.35,1406.49,1410.13,1409.52,1400.06,0,0,
638140289485067959,1408.7,1404.35,1406.49,1410.13,1409.52,1400.06,0,0,
638140289485069149,1408.7,1404.16,1406.49,1410.13,1409.52,1400.06,0,0,
638140289486123570,1408.7,1404.1,1406.49,1410.13,1409.52,1400.06,0,0,
638140289520183370,1408.7,1404.07,1406.49,1410.13,1409.52,1400.06,0,0,
638140289521135722,1408.7,1404.06,1406.49,1410.13,1409.52,1400.06,0,0,
638140289521137245,1408.7,1404.01,1406.49,1410.13,1409.52,1400.06,0,0,
638140289521137683,1408.7,1404.01,1406.49,1410.13,1409.52,1400.06,0,0,
638140289547177454,1408.7,1404,1406.49,1410.13,1409.52,1400.06,0,0,
638140289561977050,1408.7,1403.96,1406.49,1410.13,1409.52,1400.06,0,0,
638140289564023581,1408.7,1403.93,1406.49,1410.13,1409.52,1400.06,0,0,
638140289564024169,1408.7,1403.93,1406.49,1410.13,1409.52,1400.06,0,0,
638140289571109525,1408.7,1403.9,1406.49,1410.13,1409.52,1400.06,0,0,
638140289585049637,1408.7,1403.86,1406.49,1410.13,1409.52,1400.06,0,0,
638140289585051486,1408.7,1403.8,1406.49,1410.13,1409.52,1400.06,0,0,
638140289587297014,1408.7,1403.78,1406.49,1410.13,1409.52,1400.06,0,0,
638140289587297724,1408.7,1403.74,1406.49,1410.13,1409.52,1400.06,0,0,
638140289587298239,1408.7,1403.74,1406.49,1410.13,1409.52,1400.06,0,0,
638140289587298850,1408.7,1403.72,1406.49,1410.13,1409.52,1400.06,0,0,
638140289587301322,1408.7,1403.65,1406.49,1410.13,1409.52,1400.06,0,0,
638140289592089253,1408.7,1403.6,1406.49,1410.13,1409.52,1400.06,0,0,
638140289592090010,1408.7,1403.6,1406.49,1410.13,1409.52,1400.06,0,0,
638140289593193636,1408.7,1403.58,1406.49,1410.13,1409.52,1400.06,0,0,
638140289598241874,1408.7,1403.47,1406.49,1410.13,1409.52,1400.06,0,0,
638140289609211294,1408.7,1403.39,1406.49,1410.13,1409.52,1400.06,0,0,
638140289609211784,1408.7,1403.37,1406.49,1410.13,1409.52,1400.06,0,0,
638140289609212212,1408.7,1403.37,1406.49,1410.13,1409.52,1400.06,0,0,
638140289609212632,1408.7,1403.37,1406.49,1410.13,1409.52,1400.06,0,0,
638140289615175943,1408.7,1403.47,1406.49,1410.13,1409.52,1400.06,0,0,
638140289653315086,1408.7,1403.37,1406.49,1410.13,1409.52,1400.06,0,0,
638140289653316018,1408.7,1403.37,1406.49,1410.13,1409.52,1400.06,0,0,
638140289653316494,1408.7,1403.24,1406.49,1410.13,1409.52,1400.06,0,0,
638140289653321689,1408.7,1403.24,1406.49,1410.13,1409.52,1400.06,0,0,
638140289653322268,1408.7,1403.24,1406.49,1410.13,1409.52,1400.06,0,0,
638140289655981963,1408.7,1403.21,1406.49,1410.13,1409.52,1400.06,0,0,
638140289657202107,1408.7,1403.2,1406.49,1410.13,1409.52,1400.06,0,0,
638140289657202650,1408.7,1403.04,1406.49,1410.13,1409.52,1400.06,0,0,
638140289657207031,1408.7,1403.04,1406.49,1410.13,1409.52,1400.06,0,0,
638140289657207644,1408.7,1403.04,1406.49,1410.13,1409.52,1400.06,0,0,
638140289658396730,1408.7,1403.01,1406.49,1410.13,1409.52,1400.06,0,0,
638140289658397198,1408.7,1403.01,1406.49,1410.13,1409.52,1400.06,0,0,
638140289664233218,1408.7,1403.11,1406.49,1410.13,1409.52,1400.06,0,0,
638140289677180637,1408.7,1403.31,1406.49,1410.13,1409.52,1400.06,0,0,
638140289677181222,1408.7,1403.31,1406.49,1410.13,1409.52,1400.06,0,0,
638140289702274383,1408.7,1403.3,1406.49,1410.13,1409.52,1400.06,0,0,
638140289702275452,1408.7,1403.12,1406.49,1410.13,1409.52,1400.06,0,0,
638140289702275876,1408.7,1403.11,1406.49,1410.13,1409.52,1400.06,0,0,
638140289702276291,1408.7,1403.09,1406.49,1410.13,1409.52,1400.06,0,0,
638140289702276784,1408.7,1403.09,1406.49,1410.13,1409.52,1400.06,0,0,
638140289707265490,1408.7,1403.3,1406.49,1410.13,1409.52,1400.06,0,0,
638140289708509943,1408.7,1403.33,1406.49,1410.13,1409.52,1400.06,0,0,
638140289718171333,1408.7,1403.61,1406.49,1410.13,1409.52,1400.06,0,0,
638140289735217608,1408.7,1403.53,1406.49,1410.13,1409.52,1400.06,0,0,
638140289735218414,1408.7,1403.44,1406.49,1410.13,1409.52,1400.06,0,0,
638140289735218938,1408.7,1403.44,1406.49,1410.13,1409.52,1400.06,0,0,
638140289773248796,1408.7,1403.34,1406.49,1410.13,1409.52,1400.06,0,0,
638140289784304739,1408.7,1403.26,1406.49,1410.13,1409.52,1400.06,0,0,
638140289784306630,1408.7,1403.24,1406.49,1410.13,1409.52,1400.06,0,0,
638140289784308518,1408.7,1403.09,1406.49,1410.13,1409.52,1400.06,0,0,
638140289785344094,1408.7,1403.08,1406.49,1410.13,1409.52,1400.06,0,0,
638140289785346041,1408.7,1403.06,1406.49,1410.13,1409.52,1400.06,0,0,
638140289786277608,1408.7,1403.01,1406.49,1410.13,1409.52,1400.06,0,0,
638140289793156248,1408.7,1402.97,1406.49,1410.13,1409.52,1400.06,0,0,
638140289795538671,1408.7,1402.96,1406.49,1410.13,1409.52,1400.06,0,0,
638140289795540091,1408.7,1402.91,1406.49,1410.13,1409.52,1400.06,0,0,
638140289795540407,1408.7,1402.88,1406.49,1410.13,1409.52,1400.06,0,0,
638140289795540868,1408.7,1402.88,1406.49,1410.13,1409.52,1400.06,0,0,
638140289795541319,1408.7,1402.88,1406.49,1410.13,1409.52,1400.06,0,0,
638140289795541974,1408.7,1402.81,1406.49,1410.13,1409.52,1400.06,0,0,
638140289795542309,1408.7,1402.74,1406.49,1410.13,1409.52,1400.06,0,0,
638140289796480247,1408.7,1402.56,1406.49,1410.13,1409.52,1400.06,0,0,
638140289796480881,1408.7,1402.56,1406.49,1410.13,1409.52,1400.06,0,0,
638140289796481344,1408.7,1402.56,1406.49,1410.13,1409.52,1400.06,0,0,
638140289806259281,1408.7,1402.55,1406.49,1410.13,1409.52,1400.06,0,0,
638140289806260171,1408.7,1402.53,1406.49,1410.13,1409.52,1400.06,0,0,
638140289807263369,1408.7,1402.5,1406.49,1410.13,1409.52,1400.06,0,0,
638140289807263785,1408.7,1402.41,1406.49,1410.13,1409.52,1400.06,0,0,
638140289808235599,1408.7,1402.28,1406.49,1410.13,1409.52,1400.06,0,0,
638140289831518858,1408.7,1402.38,1406.49,1410.13,1409.52,1400.06,0,0,
638140289832342412,1408.7,1402.49,1406.49,1410.13,1409.52,1400.06,0,0,
638140289834447354,1408.7,1402.66,1406.49,1410.13,1409.52,1400.06,0,0,
638140289835338209,1408.7,1402.7,1406.49,1410.13,1409.52,1400.06,0,0,
638140289842386029,1408.7,1402.91,1406.49,1410.13,1409.52,1400.06,0,0,
638140289844255124,1408.7,1402.72,1406.49,1410.13,1409.52,1400.06,0,0,
638140289844255621,1408.7,1402.72,1406.49,1410.13,1409.52,1400.06,0,0,
638140289844256056,1408.7,1402.72,1406.49,1410.13,1409.52,1400.06,0,0,
638140289854169829,1408.7,1402.76,1406.49,1410.13,1409.52,1400.06,0,0,
638140289869179901,1408.7,1402.85,1406.49,1410.13,1409.52,1400.06,0,0,
638140289905225100,1408.7,1402.77,1406.49,1410.13,1409.52,1400.06,0,0,
638140289905225826,1408.7,1402.77,1406.49,1410.13,1409.52,1400.06,0,0,
638140289909271406,1408.7,1402.76,1406.49,1410.13,1409.52,1400.06,0,0,
638140289918344936,1408.7,1402.75,1406.49,1410.13,1409.52,1400.06,0,0,
638140289918346508,1408.7,1402.72,1406.49,1410.13,1409.52,1400.06,0,0,
638140289918346864,1408.7,1402.61,1406.49,1410.13,1409.52,1400.06,0,0,
638140289918347294,1408.7,1402.61,1406.49,1410.13,1409.52,1400.06,0,0,
638140289918347724,1408.7,1402.61,1406.49,1410.13,1409.52,1400.06,0,0,
638140289918348345,1408.7,1402.61,1406.49,1410.13,1409.52,1400.06,0,0,
