time,binanceLTCBTCbidMax,binanceLTCBTCsellMin,nicehashLTCBTCbidMax,nicehashLTCBTCsellMin,okxLTCBTCLTC-BTCbidMax,okxLTCBTCLTC-BTCsellMin,bitstampLTCBTCbidMax,bitstampLTCBTCsellMin,
638140289617318512,0.003691,0.003692,0.00368797,0.00369704,0.00369,0.003692,0,0,
638140289617320069,0.003691,0.003692,0.00368797,0.00369704,0.00369,0.003691,0,0,
638140289633462106,0.003691,0.003692,0.00368797,0.00369704,0.003691,0.003692,0,0,
638140289633463603,0.003691,0.003692,0.00368797,0.00369704,0.003691,0.003692,0,0,
638140289634271551,0.003691,0.003692,0.00368797,0.00369704,0.00369,0.003692,0,0,
638140289634274022,0.003691,0.003692,0.00368797,0.00369704,0.00369,0.003691,0,0,
638140289635319024,0.003691,0.003692,0.00368797,0.00369704,0.00369,0.003692,0,0,
638140289636204054,0.003691,0.003692,0.00368797,0.00369704,0.00369,0.003691,0,0,
638140289637234104,0.003691,0.003692,0.00368797,0.00369704,0.00369,0.003693,0,0,
638140289640231439,0.003692,0.003692,0.00368797,0.00369704,0.00369,0.003693,0,0,
638140289640233236,0.003692,0.003694,0.00368797,0.00369704,0.00369,0.003693,0,0,
638140289647336218,0.003692,0.003694,0.00368797,0.00369704,0.003692,0.003693,0,0,
638140289647340037,0.003692,0.003694,0.00368797,0.00369704,0.003692,0.003694,0,0,
638140289647361840,0.003693,0.003694,0.00368797,0.00369704,0.003692,0.003694,0,0,
638140289650026890,0.003693,0.003694,0.00368797,0.00369804,0.003692,0.003694,0,0,
638140289653477791,0.003693,0.003694,0.00368797,0.00369804,0.003692,0.003693,0,0,
638140289654434513,0.003693,0.003694,0.00368797,0.00369804,0.00369,0.003693,0,0,
638140289654434835,0.003693,0.003694,0.00368797,0.00369804,0.00369,0.003692,0,0,
638140289662442718,0.003693,0.003694,0.00368797,0.00369804,0.003691,0.003692,0,0,
638140289663261266,0.003693,0.003694,0.00368797,0.00369804,0.003689,0.003692,0,0,
638140289666370493,0.003693,0.003694,0.00368797,0.00369804,0.00369,0.003692,0,0,
638140289666371927,0.003693,0.003694,0.00368797,0.00369804,0.003691,0.003692,0,0,
638140289670464622,0.003693,0.003694,0.00368797,0.00369804,0.00369,0.003692,0,0,
638140289672225754,0.003692,0.003694,0.00368797,0.00369804,0.00369,0.003692,0,0,
638140289672227885,0.003692,0.003693,0.00368797,0.00369804,0.00369,0.003692,0,0,
638140289674347871,0.003692,0.003693,0.00368797,0.00369804,0.00369,0.003693,0,0,
638140289680332300,0.003692,0.003693,0.00368797,0.00369804,0.00369,0.003691,0,0,
638140289681218232,0.003691,0.003693,0.00368797,0.00369804,0.00369,0.003691,0,0,
638140289681220546,0.003691,0.003692,0.00368797,0.00369804,0.00369,0.003691,0,0,
638140289692546295,0.003691,0.003692,0.00368797,0.00369704,0.00369,0.003691,0,0,
638140289700395535,0.003691,0.003692,0.00368797,0.00369704,0.00369,0.003692,0,0,
638140289711302169,0.003691,0.003692,0.00368797,0.00369704,0.00369,0.003693,0,0,
638140289761228493,0.003691,0.003692,0.00368797,0.00369704,0.003691,0.003693,0,0,
638140289764328317,0.003691,0.003692,0.00368797,0.00369704,0.003692,0.003693,0,0,
638140289764330201,0.003691,0.003692,0.00368797,0.00369704,0.003692,0.003694,0,0,
638140289764331103,0.003692,0.003692,0.00368797,0.00369704,0.003692,0.003694,0,0,
638140289764331400,0.003692,0.003693,0.00368797,0.00369704,0.003692,0.003694,0,0,
638140289778328215,0.003692,0.003693,0.00368797,0.00369704,0.003692,0.003693,0,0,
638140289778329078,0.003692,0.003693,0.00368797,0.00369704,0.00369,0.003693,0,0,
638140289778329304,0.003692,0.003693,0.00368797,0.00369704,0.00369,0.003692,0,0,
638140289778329652,0.003692,0.003693,0.00368797,0.00369704,0.00369,0.003692,0,0,
638140289786353127,0.003692,0.003693,0.00368797,0.00369704,0.003691,0.003692,0,0,
638140289787307701,0.003692,0.003693,0.00368797,0.00369704,0.00369,0.003692,0,0,
638140289787544294,0.003692,0.003693,0.00368797,0.00369804,0.00369,0.003692,0,0,
638140289788316501,0.003692,0.003693,0.00368797,0.00369804,0.003692,0.003692,0,0,
638140289788319291,0.003692,0.003693,0.00368797,0.00369804,0.003692,0.003694,0,0,
638140289789209266,0.003692,0.003693,0.00368797,0.00369804,0.003691,0.003694,0,0,
638140289791357968,0.003692,0.003693,0.00368797,0.00369804,0.003691,0.003692,0,0,
638140289792361876,0.003692,0.003693,0.00368797,0.00369804,0.003691,0.003693,0,0,
638140289793362560,0.003692,0.003693,0.00368797,0.00369804,0.003691,0.003692,0,0,
638140289796572149,0.003692,0.003693,0.00368797,0.00369804,0.00369,0.003692,0,0,
638140289801425624,0.003692,0.003693,0.00368797,0.00369804,0.003692,0.003692,0,0,
638140289801426125,0.003692,0.003693,0.00368797,0.00369804,0.003692,0.003692,0,0,
638140289801427980,0.003692,0.003693,0.00368797,0.00369804,0.003692,0.003693,0,0,
638140289801428394,0.003692,0.003693,0.00368797,0.00369804,0.003692,0.003694,0,0,
638140289818337374,0.003692,0.003693,0.00368797,0.00369804,0.00369,0.003692,0,0,
638140289818337799,0.003692,0.003693,0.00368797,0.00369804,0.00369,0.003692,0,0,
638140289838260590,0.003692,0.003693,0.00368797,0.00369804,0.00369,0.003693,0,0,
638140289879166670,0.003692,0.003694,0.00368797,0.00369804,0.00369,0.003693,0,0,
638140289881214382,0.003693,0.003694,0.00368797,0.00369804,0.00369,0.003693,0,0,
638140289890238093,0.003693,0.003694,0.00368797,0.00369804,0.003692,0.003693,0,0,
638140289890238598,0.003693,0.003694,0.00368797,0.00369804,0.003692,0.003693,0,0,
638140289910224458,0.003693,0.003694,0.00368797,0.00369804,0.00369,0.003693,0,0,
638140289919236996,0.003693,0.003694,0.00368797,0.00369804,0.003691,0.003693,0,0,
638140289920374440,0.003693,0.003694,0.00368797,0.00369804,0.003692,0.003694,0,0,
638140289920375920,0.003693,0.003694,0.00368797,0.00369804,0.003692,0.003694,0,0,
638140289922488121,0.003692,0.003694,0.00368797,0.00369804,0.003692,0.003694,0,0,
638140289922491283,0.003692,0.003693,0.00368797,0.00369804,0.003692,0.003694,0,0,
638140289940114196,0.003692,0.003693,0.00368797,0.00369804,0.003691,0.003694,0,0,
638140289943244512,0.003692,0.003693,0.00368797,0.00369804,0.00369,0.003692,0,0,
638140289943244903,0.003692,0.003693,0.00368797,0.00369804,0.00369,0.003692,0,0,
638140289960133219,0.003692,0.003693,0.00368797,0.00369804,0.003692,0.003694,0,0,
638140289960134441,0.003692,0.003693,0.00368797,0.00369804,0.003692,0.003694,0,0,
638140289960134975,0.003692,0.003693,0.00368797,0.00369804,0.003692,0.003694,0,0,
638140289964392228,0.003692,0.003693,0.00368797,0.00369804,0.003692,0.003693,0,0,
638140289966104423,0.003692,0.003693,0.00368797,0.00369804,0.00369,0.003692,0,0,
638140289966105321,0.003692,0.003693,0.00368797,0.00369804,0.00369,0.003692,0,0,
638140289979644931,0.003692,0.003693,0.00368797,0.00369804,0.003691,0.003692,0,0,
638140289981209028,0.003692,0.003693,0.00368797,0.00369804,0.003691,0.003695,0,0,
638140289981209636,0.003692,0.003693,0.00368797,0.00369804,0.003691,0.003695,0,0,
638140289981218838,0.003692,0.003693,0.00368797,0.00369804,0.003691,0.003694,0,0,
638140289997163801,0.003692,0.003693,0.00368797,0.00369804,0.00369,0.003694,0,0,
638140289997167294,0.003692,0.003693,0.00368797,0.00369804,0.00369,0.003695,0,0,
638140289997167877,0.003692,0.003693,0.00368797,0.00369804,0.00369,0.003693,0,0,
638140289997170309,0.003692,0.003693,0.00368797,0.00369804,0.00369,0.003692,0,0,
638140290014351303,0.003691,0.003692,0.00368797,0.00369804,0.00369,0.003692,0,0,
638140290014353684,0.003691,0.003692,0.00368797,0.00369804,0.00369,0.003692,0,0,
638140290014495975,0.003691,0.003692,0.00368797,0.00369704,0.00369,0.003692,0,0,
638140290020107974,0.003691,0.003692,0.00368797,0.00369704,0.00369,0.003693,0,0,
638140290020109087,0.003691,0.003692,0.00368797,0.00369704,0.00369,0.003691,0,0,
638140290023391394,0.00369,0.003692,0.00368797,0.00369704,0.00369,0.003691,0,0,
638140290023392167,0.00369,0.003691,0.00368797,0.00369704,0.00369,0.003691,0,0,
638140290035093572,0.00369,0.003691,0.00368797,0.00369704,0.00369,0.003692,0,0,
638140290035094640,0.00369,0.003691,0.00368797,0.00369704,0.00369,0.003692,0,0,
638140290052464224,0.003691,0.003691,0.00368797,0.00369704,0.00369,0.003692,0,0,
638140290052465064,0.003691,0.003692,0.00368797,0.00369704,0.00369,0.003692,0,0,
638140290053169631,0.003691,0.003692,0.00368797,0.00369704,0.00369,0.003693,0,0,
638140290055282281,0.003691,0.003692,0.00368797,0.00369704,0.00369,0.003695,0,0,
638140290055282720,0.003691,0.003692,0.00368797,0.00369704,0.00369,0.003694,0,0,
638140290059402804,0.003692,0.003693,0.00368797,0.00369704,0.00369,0.003694,0,0,
638140290059403462,0.003692,0.003693,0.00368797,0.00369704,0.00369,0.003694,0,0,
638140290064945568,0.003692,0.003693,0.00368797,0.00369804,0.00369,0.003694,0,0,
638140290068246536,0.003692,0.003693,0.00368797,0.00369804,0.003692,0.003694,0,0,
638140290081158336,0.003692,0.003693,0.00368797,0.00369804,0.003692,0.003695,0,0,
638140290082105779,0.003692,0.003693,0.00368797,0.00369804,0.003692,0.003694,0,0,
638140290082107487,0.003692,0.003693,0.00368797,0.00369804,0.003692,0.003693,0,0,
638140290088202358,0.003692,0.003693,0.00368797,0.00369804,0.003691,0.003694,0,0,
638140290088202897,0.003692,0.003693,0.00368797,0.00369804,0.003691,0.003694,0,0,
638140290091201499,0.003692,0.003693,0.00368797,0.00369804,0.003692,0.003694,0,0,
638140290091202131,0.003692,0.003693,0.00368797,0.00369804,0.003692,0.003694,0,0,
638140290111253689,0.003692,0.003693,0.00368797,0.00369804,0.00369,0.003694,0,0,
638140290113395348,0.003693,0.003694,0.00368797,0.00369804,0.00369,0.003694,0,0,
638140290113396648,0.003693,0.003694,0.00368797,0.00369804,0.00369,0.003694,0,0,
638140290114189793,0.003693,0.003694,0.00368797,0.00369804,0.003691,0.003694,0,0,
638140290114190343,0.003693,0.003694,0.00368797,0.00369804,0.003692,0.003694,0,0,
638140290124228600,0.003693,0.003694,0.00368797,0.00369804,0.003693,0.003694,0,0,
638140290131224653,0.003693,0.003694,0.00368797,0.00369804,0.003691,0.003694,0,0,
638140290134213618,0.003693,0.003694,0.00368797,0.00369804,0.003692,0.003694,0,0,
638140290150376009,0.003693,0.003696,0.00368797,0.00369804,0.003692,0.003694,0,0,
638140290151382957,0.003694,0.003696,0.00368797,0.00369804,0.003692,0.003694,0,0,
638140290151473266,0.003694,0.003695,0.00368797,0.00369804,0.003692,0.003694,0,0,
638140290154120054,0.003694,0.003695,0.00368797,0.00369804,0.003691,0.003694,0,0,
638140290157240301,0.003694,0.003695,0.00368797,0.00369804,0.003692,0.003694,0,0,
638140290162532692,0.003693,0.003695,0.00368797,0.00369804,0.003692,0.003694,0,0,
638140290163383963,0.003693,0.003694,0.00368797,0.00369804,0.003692,0.003694,0,0,
638140290171348659,0.003694,0.003694,0.00368797,0.00369804,0.003692,0.003694,0,0,
638140290171350956,0.003694,0.003695,0.00368797,0.00369804,0.003692,0.003694,0,0,
638140290175143678,0.003694,0.003695,0.00368797,0.00369804,0.003692,0.003695,0,0,
638140290177172959,0.003694,0.003695,0.00368797,0.00369804,0.003691,0.003695,0,0,
638140290179202821,0.003694,0.003695,0.00368797,0.00369804,0.003692,0.003695,0,0,
638140290180311237,0.003694,0.003695,0.00368797,0.00369804,0.003693,0.003695,0,0,
638140290181391900,0.003695,0.003695,0.00368797,0.00369804,0.003693,0.003695,0,0,
638140290181393957,0.003695,0.003696,0.00368797,0.00369804,0.003693,0.003695,0,0,
638140290182652493,0.003695,0.003696,0.0036893,0.00369804,0.003693,0.003695,0,0,
638140290184535082,0.003694,0.003696,0.0036893,0.00369804,0.003693,0.003695,0,0,
638140290185341871,0.003695,0.003696,0.0036893,0.00369804,0.003693,0.003695,0,0,
638140290190409658,0.003694,0.003696,0.0036893,0.00369804,0.003693,0.003695,0,0,
638140290190411970,0.003694,0.003695,0.0036893,0.00369804,0.003693,0.003695,0,0,
638140290200188130,0.003694,0.003695,0.0036893,0.00369804,0.003692,0.003695,0,0,
638140290207138313,0.003694,0.003695,0.0036893,0.00369804,0.003693,0.003695,0,0,
638140290210149582,0.003694,0.003695,0.0036893,0.00369804,0.003692,0.003695,0,0,
638140290213097984,0.003694,0.003695,0.0036893,0.00369804,0.003693,0.003695,0,0,
638140290233131972,0.003694,0.003695,0.0036893,0.00369804,0.003692,0.003695,0,0,
638140290236168393,0.003694,0.003695,0.0036893,0.00369804,0.003693,0.003695,0,0,
638140290256173177,0.003694,0.003695,0.0036893,0.00369804,0.003692,0.003695,0,0,
638140290264466226,0.003695,0.003696,0.0036893,0.00369804,0.003692,0.003695,0,0,
638140290264467019,0.003695,0.003696,0.0036893,0.00369804,0.003692,0.003695,0,0,
638140290265221557,0.003695,0.003696,0.0036893,0.00369804,0.003693,0.003695,0,0,
638140290284253903,0.003695,0.003696,0.0036893,0.00369804,0.003693,0.003696,0,0,
638140290285238524,0.003695,0.003696,0.0036893,0.00369804,0.003692,0.003696,0,0,
638140290285242243,0.003695,0.003696,0.0036893,0.00369804,0.003692,0.003695,0,0,
638140290286255993,0.003695,0.003696,0.0036893,0.00369804,0.003692,0.003694,0,0,
638140290290192685,0.003695,0.003696,0.0036893,0.00369804,0.003693,0.003694,0,0,
638140290290193167,0.003695,0.003696,0.0036893,0.00369804,0.003693,0.003695,0,0,
638140290291131327,0.003695,0.003696,0.0036893,0.00369804,0.003692,0.003695,0,0,
638140290291132059,0.003695,0.003696,0.0036893,0.00369804,0.003692,0.003694,0,0,
638140290294434096,0.003694,0.003696,0.0036893,0.00369804,0.003692,0.003694,0,0,
638140290295414204,0.003695,0.003696,0.0036893,0.00369804,0.003692,0.003694,0,0,
638140290296205740,0.003695,0.003696,0.0036893,0.00369804,0.003693,0.003694,0,0,
638140290297137694,0.003695,0.003696,0.0036893,0.00369804,0.003693,0.003696,0,0,
638140290297138533,0.003695,0.003696,0.0036893,0.00369804,0.003693,0.003696,0,0,
638140290316199935,0.003695,0.003696,0.0036893,0.00369804,0.003692,0.003696,0,0,
638140290320222560,0.003695,0.003696,0.0036893,0.00369804,0.003693,0.003696,0,0,
638140290340281931,0.003695,0.003696,0.0036893,0.00369804,0.003692,0.003696,0,0,
638140290343116289,0.003695,0.003696,0.0036893,0.00369804,0.003693,0.003696,0,0,
638140290347217767,0.003695,0.003696,0.0036893,0.00369804,0.003694,0.003696,0,0,
638140290352476845,0.003694,0.003696,0.0036893,0.00369804,0.003693,0.003696,0,0,
638140290352477315,0.003694,0.003696,0.0036893,0.00369804,0.003693,0.003696,0,0,
638140290354472517,0.003694,0.003695,0.0036893,0.00369804,0.003693,0.003696,0,0,
638140290357267280,0.003694,0.003695,0.0036893,0.00369804,0.003694,0.003696,0,0,
638140290374413703,0.003695,0.003695,0.0036893,0.00369804,0.003694,0.003696,0,0,
638140290374415780,0.003695,0.003696,0.0036893,0.00369804,0.003694,0.003696,0,0,
638140290395390462,0.003695,0.003696,0.00368931,0.00369804,0.003694,0.003696,0,0,
638140290443247322,0.003695,0.003696,0.00368931,0.00369804,0.003694,0.003695,0,0,
638140290443247969,0.003695,0.003696,0.00368931,0.00369804,0.003694,0.003695,0,0,
638140290461472255,0.003694,0.003696,0.00368931,0.00369804,0.003694,0.003695,0,0,
638140290461472834,0.003694,0.003695,0.00368931,0.00369804,0.003694,0.003695,0,0,
638140290463124888,0.003694,0.003695,0.00368931,0.00369804,0.003694,0.003696,0,0,
638140290497510002,0.003695,0.003695,0.00368931,0.00369804,0.003694,0.003696,0,0,
638140290497511945,0.003695,0.003696,0.00368931,0.00369804,0.003694,0.003696,0,0,
638140290515139093,0.003695,0.003696,0.00368931,0.00369804,0.003695,0.003696,0,0,
638140290523389043,0.003695,0.003696,0.00368931,0.00369804,0.003694,0.003696,0,0,
638140290523390425,0.003695,0.003696,0.00368931,0.00369804,0.003694,0.003695,0,0,
638140290524331546,0.003695,0.003696,0.00368931,0.00369804,0.003694,0.003696,0,0,
638140290526620075,0.003694,0.003696,0.00368931,0.00369804,0.003694,0.003696,0,0,
638140290529619161,0.003694,0.003695,0.00368931,0.00369804,0.003694,0.003696,0,0,
638140290531219865,0.003694,0.003695,0.00368931,0.00369804,0.003694,0.003695,0,0,
638140290558602576,0.003693,0.003695,0.00368931,0.00369804,0.003694,0.003695,0,0,
638140290558604283,0.003693,0.003694,0.00368931,0.00369804,0.003694,0.003695,0,0,
638140290559217141,0.003693,0.003694,0.00368931,0.00369804,0.003693,0.003695,0,0,
638140290563238404,0.003693,0.003694,0.00368931,0.00369804,0.003693,0.003694,0,0,
638140290639638606,0.003692,0.003694,0.00368931,0.00369804,0.003693,0.003694,0,0,
638140290640593503,0.003692,0.003693,0.00368931,0.00369804,0.003693,0.003694,0,0,
638140290641171609,0.003692,0.003693,0.00368931,0.00369804,0.003692,0.003694,0,0,
638140290657318016,0.003692,0.003693,0.00368931,0.00369804,0.003692,0.003693,0,0,
638140290663333480,0.003692,0.003693,0.00368931,0.00369804,0.003691,0.003693,0,0,
638140290663335482,0.003692,0.003693,0.00368931,0.00369804,0.003691,0.003692,0,0,
638140290671220148,0.003692,0.003693,0.00368931,0.00369804,0.00369,0.003692,0,0,
638140290675668186,0.003691,0.003693,0.00368931,0.00369804,0.00369,0.003692,0,0,
638140290675668786,0.003691,0.003692,0.00368931,0.00369804,0.00369,0.003692,0,0,
638140290679205754,0.003691,0.003692,0.00368931,0.00369804,0.003688,0.003692,0,0,
638140290680129470,0.003691,0.003692,0.00368931,0.00369804,0.00369,0.003692,0,0,
638140290680129917,0.003691,0.003692,0.00368931,0.00369804,0.00369,0.003692,0,0,
638140290690780597,0.00369,0.003692,0.00368931,0.00369804,0.00369,0.003692,0,0,
638140290691663661,0.00369,0.003691,0.00368931,0.00369804,0.00369,0.003692,0,0,
638140290713190820,0.00369,0.003691,0.00368931,0.00369804,0.00369,0.003691,0,0,
638140290723856517,0.00369,0.003691,0.00368797,0.00369804,0.00369,0.003691,0,0,
638140290743744628,0.003691,0.003692,0.00368797,0.00369804,0.00369,0.003691,0,0,
638140290743745262,0.003691,0.003692,0.00368797,0.00369804,0.00369,0.003691,0,0,
638140290747332184,0.003691,0.003692,0.00368797,0.00369804,0.00369,0.003692,0,0,
638140290762653393,0.00369,0.003692,0.00368797,0.00369804,0.00369,0.003692,0,0,
638140290763628876,0.00369,0.003691,0.00368797,0.00369804,0.00369,0.003692,0,0,
638140290773583154,0.00369,0.003692,0.00368797,0.00369804,0.00369,0.003692,0,0,
638140290801621710,0.003691,0.003692,0.00368797,0.00369804,0.00369,0.003692,0,0,
638140290822316728,0.003691,0.003692,0.00368797,0.00369804,0.00369,0.003691,0,0,
638140290822780593,0.00369,0.003692,0.00368797,0.00369804,0.00369,0.003691,0,0,
638140290822782723,0.00369,0.003691,0.00368797,0.00369804,0.00369,0.003691,0,0,
638140290857702505,0.00369,0.003692,0.00368797,0.00369804,0.00369,0.003691,0,0,
638140290861654963,0.003691,0.003692,0.00368797,0.00369804,0.00369,0.003691,0,0,
638140290869782814,0.00369,0.003692,0.00368797,0.00369804,0.00369,0.003691,0,0,
638140290871387618,0.00369,0.003692,0.00368797,0.00369804,0.00369,0.003692,0,0,
638140290879665221,0.003691,0.003692,0.00368797,0.00369804,0.00369,0.003692,0,0,
638140290911131543,0.003691,0.003692,0.00368797,0.00369804,0.003691,0.003692,0,0,
638140290915681132,0.00369,0.003692,0.00368797,0.00369804,0.003691,0.003692,0,0,
638140290915682102,0.00369,0.003691,0.00368797,0.00369804,0.003691,0.003692,0,0,
638140290916178451,0.00369,0.003691,0.00368797,0.00369804,0.00369,0.003692,0,0,
638140290943695950,0.003689,0.003691,0.00368797,0.00369804,0.00369,0.003692,0,0,
638140290943698520,0.003689,0.00369,0.00368797,0.00369804,0.00369,0.003692,0,0,
638140290944244931,0.003689,0.00369,0.00368797,0.00369804,0.00369,0.003691,0,0,
638140290944804175,0.003689,0.00369,0.00368797,0.00369503,0.00369,0.003691,0,0,
638140290945731272,0.003688,0.00369,0.00368797,0.00369503,0.00369,0.003691,0,0,
638140290945734563,0.003688,0.003689,0.00368797,0.00369503,0.00369,0.003691,0,0,
638140290946191751,0.003688,0.003689,0.00368797,0.00369503,0.003688,0.003691,0,0,
638140290946192406,0.003688,0.003689,0.00368797,0.00369503,0.003688,0.003691,0,0,
638140290947139289,0.003688,0.003689,0.00368797,0.00369503,0.003689,0.003691,0,0,
638140290953295070,0.003688,0.003689,0.00368797,0.00369503,0.003688,0.003691,0,0,
638140290953298588,0.003688,0.003689,0.00368797,0.00369503,0.003688,0.00369,0,0,
638140290953764744,0.003687,0.003689,0.00368797,0.00369503,0.003688,0.00369,0,0,
638140290953766899,0.003687,0.003688,0.00368797,0.00369503,0.003688,0.00369,0,0,
638140290955161618,0.003687,0.003688,0.00368797,0.00369503,0.003687,0.00369,0,0,
638140290955162877,0.003687,0.003688,0.00368797,0.00369503,0.003687,0.003689,0,0,
638140290959267856,0.003687,0.003688,0.00368797,0.00369503,0.003688,0.003689,0,0,
638140290969267412,0.003687,0.003688,0.00368797,0.00369503,0.003687,0.003689,0,0,
638140290974164014,0.003687,0.003688,0.00368797,0.00369503,0.003687,0.003688,0,0,
638140290979185323,0.003687,0.003688,0.00368797,0.00369503,0.003687,0.003689,0,0,
638140290980258092,0.003687,0.003688,0.00368797,0.00369503,0.003686,0.003689,0,0,
638140290981196849,0.003687,0.003688,0.00368797,0.00369503,0.003686,0.003688,0,0,
638140290981829127,0.003686,0.003688,0.00368797,0.00369503,0.003686,0.003688,0,0,
638140290981830040,0.003686,0.003687,0.00368797,0.00369503,0.003686,0.003688,0,0,
638140290983206170,0.003686,0.003687,0.00368797,0.00369203,0.003686,0.003688,0,0,
638140291007205616,0.003686,0.003687,0.00368797,0.00369203,0.003686,0.003687,0,0,
638140291009716866,0.003686,0.003688,0.00368797,0.00369203,0.003686,0.003687,0,0,
638140291010832997,0.003686,0.003687,0.00368797,0.00369203,0.003686,0.003687,0,0,
638140291017791136,0.003686,0.003688,0.00368797,0.00369203,0.003686,0.003687,0,0,
638140291022732631,0.003686,0.003687,0.00368797,0.00369203,0.003686,0.003687,0,0,
638140291027283934,0.003686,0.003687,0.00368797,0.00369203,0.003686,0.003688,0,0,
638140291033354374,0.003686,0.003687,0.00368797,0.00369203,0.003686,0.003687,0,0,
638140291041188255,0.003686,0.003687,0.00368797,0.00369203,0.003686,0.003688,0,0,
638140291044768705,0.003686,0.003688,0.00368797,0.00369203,0.003686,0.003688,0,0,
638140291059073137,0.003686,0.003687,0.00368797,0.00369203,0.003686,0.003688,0,0,
638140291061007511,0.003687,0.003687,0.00368797,0.00369203,0.003686,0.003688,0,0,
638140291061009123,0.003687,0.003688,0.00368797,0.00369203,0.003686,0.003688,0,0,
638140291062255615,0.003687,0.003688,0.00368797,0.00369203,0.003687,0.003688,0,0,
638140291062256492,0.003687,0.003688,0.00368797,0.00369203,0.003688,0.003688,0,0,
638140291062259310,0.003687,0.003688,0.00368797,0.00369203,0.003688,0.003689,0,0,
638140291073241265,0.003687,0.003688,0.00368797,0.00369203,0.003687,0.003689,0,0,
638140291077170614,0.003687,0.003688,0.00368797,0.00369203,0.003688,0.003689,0,0,
638140291120840401,0.003688,0.003688,0.00368797,0.00369203,0.003688,0.003689,0,0,
638140291120841921,0.003688,0.003689,0.00368797,0.00369203,0.003688,0.003689,0,0,
638140291121153101,0.003688,0.003689,0.00368797,0.00369203,0.003689,0.003689,0,0,
638140291121155793,0.003688,0.003689,0.00368797,0.00369203,0.003689,0.00369,0,0,
638140291124290868,0.003688,0.003689,0.00368797,0.00369203,0.003689,0.003691,0,0,
638140291125748869,0.003688,0.00369,0.00368797,0.00369203,0.003689,0.003691,0,0,
638140291125755199,0.003689,0.00369,0.00368797,0.00369203,0.003689,0.003691,0,0,
638140291159840496,0.003688,0.003689,0.00368797,0.00369203,0.003689,0.003691,0,0,
638140291159841142,0.003688,0.003689,0.00368797,0.00369203,0.003689,0.003691,0,0,
638140291171799791,0.003688,0.00369,0.00368797,0.00369203,0.003689,0.003691,0,0,
638140291175845230,0.003688,0.003689,0.00368797,0.00369203,0.003689,0.003691,0,0,
638140291217219326,0.003688,0.003689,0.00368797,0.00369203,0.00369,0.003691,0,0,
638140291237290057,0.003688,0.003689,0.00368797,0.00369203,0.003689,0.003691,0,0,
638140291272688990,0.003688,0.003689,0.00368797,0.00369203,0.003688,0.003691,0,0,
638140291273043545,0.003688,0.003689,0.00368797,0.00369203,0.003689,0.003691,0,0,
638140291275350480,0.003688,0.003689,0.00368797,0.00369203,0.003688,0.003691,0,0,
638140291301158123,0.003688,0.003689,0.00368797,0.00369203,0.003689,0.003691,0,0,
638140291338394885,0.003688,0.003689,0.00368797,0.00369203,0.003688,0.003691,0,0,
638140291341395320,0.003688,0.003689,0.00368797,0.00369203,0.003689,0.003691,0,0,
638140291345240151,0.003688,0.003689,0.00368797,0.00369203,0.00369,0.003691,0,0,
638140291361285231,0.003688,0.003689,0.00368797,0.00369203,0.003689,0.003691,0,0,
638140291362195430,0.003688,0.003689,0.00368797,0.00369203,0.003688,0.003691,0,0,
638140291376267558,0.003688,0.003689,0.00368797,0.00369203,0.00369,0.003691,0,0,
638140291378304116,0.003688,0.003689,0.00368797,0.00369203,0.00369,0.003692,0,0,
638140291413185160,0.003688,0.003689,0.00368797,0.00369203,0.003691,0.003692,0,0,
638140291427234398,0.003688,0.003689,0.00368797,0.00369203,0.003691,0.003693,0,0,
638140291433183160,0.003688,0.003689,0.00368797,0.00369203,0.00369,0.003693,0,0,
638140291433183858,0.003688,0.003689,0.00368797,0.00369203,0.00369,0.003693,0,0,
638140291436202309,0.003688,0.003689,0.00368797,0.00369203,0.003691,0.003693,0,0,
638140291445268183,0.003688,0.003689,0.00368797,0.00369203,0.003692,0.003693,0,0,
638140291456171906,0.003688,0.003689,0.00368797,0.00369203,0.003691,0.003693,0,0,
638140291465172420,0.003688,0.003689,0.00368797,0.00369203,0.003692,0.003693,0,0,
638140291485235511,0.003688,0.003689,0.00368797,0.00369203,0.00369,0.003693,0,0,
638140291488234198,0.003688,0.003689,0.00368797,0.00369203,0.003691,0.003693,0,0,
638140291489167145,0.003688,0.003689,0.00368797,0.00369203,0.003692,0.003693,0,0,
638140291494248262,0.003688,0.003689,0.00368797,0.00369203,0.003691,0.003693,0,0,
638140291506376603,0.003688,0.003689,0.00368797,0.00369203,0.003691,0.003692,0,0,
638140291527238394,0.003688,0.003689,0.00368797,0.00369203,0.003691,0.003693,0,0,
638140291558243513,0.003688,0.003689,0.00368797,0.00369203,0.003691,0.003692,0,0,
638140291578172954,0.003688,0.003689,0.00368797,0.00369203,0.003691,0.003693,0,0,
638140291588156049,0.003688,0.003689,0.00368797,0.00369203,0.003691,0.003692,0,0,
638140291608219030,0.003688,0.003689,0.00368797,0.00369203,0.003691,0.003693,0,0,
638140291612322931,0.003688,0.003689,0.00368797,0.00369203,0.003691,0.003692,0,0,
638140291613282289,0.003688,0.003689,0.00368797,0.00369203,0.003689,0.003692,0,0,
638140291613282763,0.003688,0.003689,0.00368797,0.00369203,0.003689,0.003691,0,0,
638140291614316764,0.003688,0.003689,0.00368797,0.00369203,0.003689,0.00369,0,0,
638140291634290977,0.003688,0.003689,0.00368797,0.00369203,0.003689,0.003691,0,0,
638140291637253757,0.003688,0.003689,0.00368797,0.00369203,0.003689,0.00369,0,0,
