time,binanceADABTCbidMax,binanceADABTCsellMin,nicehashADABTCbidMax,nicehashADABTCsellMin,okxADABTCADA-BTCbidMax,okxADABTCADA-BTCsellMin,bitstampADABTCbidMax,bitstampADABTCsellMin,cryptoADABTCbidMax,cryptoADABTCsellMin,
14 March 2023 14:12:44,1.405E-05,1.391E-05,1.399E-05,1.393E-05,1.405E-05,1.391E-05,1.405E-05,1.392E-05,1.407E-05,1.3905E-05,
14 March 2023 14:12:44,1.405E-05,1.391E-05,1.399E-05,1.393E-05,1.405E-05,1.391E-05,1.405E-05,1.392E-05,1.407E-05,1.3905E-05,
14 March 2023 14:12:47,1.405E-05,1.391E-05,1.399E-05,1.393E-05,1.405E-05,1.391E-05,1.405E-05,1.392E-05,1.407E-05,1.3905E-05,
14 March 2023 14:12:47,1.405E-05,1.391E-05,1.399E-05,1.393E-05,1.405E-05,1.391E-05,1.405E-05,1.392E-05,1.407E-05,1.3905E-05,
14 March 2023 14:12:47,1.405E-05,1.391E-05,1.399E-05,1.393E-05,1.405E-05,1.391E-05,1.405E-05,1.392E-05,1.407E-05,1.3905E-05,
14 March 2023 14:12:47,1.405E-05,1.391E-05,1.399E-05,1.393E-05,1.405E-05,1.391E-05,1.405E-05,1.392E-05,1.407E-05,1.3905E-05,
14 March 2023 14:12:47,1.405E-05,1.391E-05,1.399E-05,1.393E-05,1.405E-05,1.391E-05,1.405E-05,1.392E-05,1.407E-05,1.3905E-05,
14 March 2023 14:12:47,1.405E-05,1.391E-05,1.399E-05,1.393E-05,1.405E-05,1.391E-05,1.405E-05,1.392E-05,1.407E-05,1.3905E-05,
14 March 2023 14:12:47,1.405E-05,1.391E-05,1.399E-05,1.393E-05,1.405E-05,1.391E-05,1.405E-05,1.392E-05,1.407E-05,1.3905E-05,
14 March 2023 14:12:48,1.405E-05,1.391E-05,1.399E-05,1.393E-05,1.405E-05,1.391E-05,1.405E-05,1.392E-05,1.407E-05,1.3905E-05,
14 March 2023 14:12:48,1.405E-05,1.391E-05,1.399E-05,1.393E-05,1.405E-05,1.391E-05,1.405E-05,1.392E-05,1.407E-05,1.3905E-05,
14 March 2023 14:12:48,1.405E-05,1.391E-05,1.399E-05,1.393E-05,1.405E-05,1.391E-05,1.405E-05,1.392E-05,1.407E-05,1.3905E-05,
14 March 2023 14:12:48,1.405E-05,1.391E-05,1.399E-05,1.393E-05,1.405E-05,1.391E-05,1.405E-05,1.392E-05,1.407E-05,1.3905E-05,
14 March 2023 14:12:48,1.405E-05,1.391E-05,1.399E-05,1.393E-05,1.405E-05,1.391E-05,1.405E-05,1.392E-05,1.407E-05,1.3905E-05,
14 March 2023 14:12:49,1.405E-05,1.391E-05,1.399E-05,1.393E-05,1.405E-05,1.391E-05,1.405E-05,1.392E-05,1.407E-05,1.3905E-05,
14 March 2023 14:12:49,1.405E-05,1.391E-05,1.399E-05,1.393E-05,1.405E-05,1.391E-05,1.405E-05,1.392E-05,1.407E-05,1.3905E-05,
14 March 2023 14:12:49,1.405E-05,1.391E-05,1.399E-05,1.393E-05,1.405E-05,1.391E-05,1.405E-05,1.392E-05,1.407E-05,1.3905E-05,
14 March 2023 14:12:50,1.405E-05,1.391E-05,1.399E-05,1.393E-05,1.405E-05,1.391E-05,1.405E-05,1.392E-05,1.407E-05,1.3905E-05,
14 March 2023 14:12:50,1.405E-05,1.391E-05,1.399E-05,1.393E-05,1.405E-05,1.391E-05,1.405E-05,1.392E-05,1.407E-05,1.3905E-05,
14 March 2023 14:12:50,1.405E-05,1.391E-05,1.399E-05,1.393E-05,1.405E-05,1.391E-05,1.405E-05,1.392E-05,1.407E-05,1.3905E-05,
14 March 2023 14:12:50,1.405E-05,1.391E-05,1.399E-05,1.393E-05,1.405E-05,1.391E-05,1.405E-05,1.392E-05,1.407E-05,1.3905E-05,
14 March 2023 14:12:51,1.405E-05,1.391E-05,1.399E-05,1.393E-05,1.405E-05,1.391E-05,1.405E-05,1.392E-05,1.407E-05,1.3905E-05,
14 March 2023 14:12:51,1.405E-05,1.391E-05,1.399E-05,1.393E-05,1.405E-05,1.391E-05,1.405E-05,1.392E-05,1.407E-05,1.3905E-05,
14 March 2023 14:12:51,1.405E-05,1.391E-05,1.399E-05,1.393E-05,1.405E-05,1.391E-05,1.405E-05,1.392E-05,1.407E-05,1.3905E-05,
14 March 2023 14:12:51,1.405E-05,1.391E-05,1.399E-05,1.393E-05,1.405E-05,1.391E-05,1.405E-05,1.392E-05,1.407E-05,1.3905E-05,
14 March 2023 14:12:52,1.405E-05,1.391E-05,1.399E-05,1.393E-05,1.405E-05,1.391E-05,1.405E-05,1.392E-05,1.407E-05,1.3905E-05,
14 March 2023 14:12:52,1.405E-05,1.391E-05,1.399E-05,1.393E-05,1.405E-05,1.391E-05,1.405E-05,1.392E-05,1.407E-05,1.3905E-05,
14 March 2023 14:12:52,1.405E-05,1.391E-05,1.399E-05,1.393E-05,1.405E-05,1.391E-05,1.405E-05,1.392E-05,1.407E-05,1.3905E-05,
14 March 2023 14:12:52,1.405E-05,1.391E-05,1.399E-05,1.393E-05,1.405E-05,1.391E-05,1.405E-05,1.392E-05,1.407E-05,1.3905E-05,
14 March 2023 14:12:53,1.405E-05,1.391E-05,1.399E-05,1.393E-05,1.405E-05,1.391E-05,1.405E-05,1.392E-05,1.407E-05,1.3905E-05,
14 March 2023 14:12:53,1.405E-05,1.391E-05,1.399E-05,1.393E-05,1.405E-05,1.391E-05,1.405E-05,1.392E-05,1.407E-05,1.3905E-05,
14 March 2023 14:12:53,1.405E-05,1.391E-05,1.399E-05,1.393E-05,1.405E-05,1.391E-05,1.405E-05,1.392E-05,1.407E-05,1.3905E-05,
14 March 2023 14:12:53,1.405E-05,1.391E-05,1.399E-05,1.393E-05,1.405E-05,1.391E-05,1.405E-05,1.392E-05,1.407E-05,1.3905E-05,
14 March 2023 14:12:53,1.405E-05,1.391E-05,1.399E-05,1.393E-05,1.405E-05,1.391E-05,1.405E-05,1.392E-05,1.407E-05,1.3905E-05,
14 March 2023 14:12:53,1.405E-05,1.391E-05,1.399E-05,1.393E-05,1.405E-05,1.391E-05,1.405E-05,1.392E-05,1.407E-05,1.3905E-05,
