time,binanceUNIBTCbidMax,binanceUNIBTCsellMin,nicehashUNIBTCbidMax,nicehashUNIBTCsellMin,okxUNIBTCUNI-BTCbidMax,okxUNIBTCUNI-BTCsellMin,bitstampUNIBTCbidMax,bitstampUNIBTCsellMin,cryptoUNIBTCbidMax,cryptoUNIBTCsellMin,
14 March 2023 05:44:33,0.0002498,0.0002499,0.00024945,0.00025013,0.0002494,0.0002498,0.00024911,0.00025129,0.00024959,0.00025013,
14 March 2023 05:44:33,0.0002498,0.0002499,0.00024945,0.00025013,0.0002494,0.0002498,0.00024911,0.00025129,0.00024959,0.00025013,
14 March 2023 05:44:33,0.0002498,0.0002499,0.00024945,0.00025013,0.0002494,0.0002498,0.00024911,0.00025129,0.00024959,0.00025013,
14 March 2023 05:44:33,0.0002498,0.0002499,0.00024945,0.00025013,0.0002494,0.0002498,0.00024911,0.00025129,0.00024959,0.00025013,
14 March 2023 05:44:33,0.0002498,0.0002499,0.00024945,0.00025013,0.0002494,0.0002498,0.00024911,0.00025129,0.00024959,0.00025013,
14 March 2023 05:44:33,0.0002498,0.0002499,0.00024945,0.00025013,0.0002494,0.0002498,0.00024911,0.00025129,0.00024959,0.00025013,
14 March 2023 05:44:33,0.0002498,0.0002499,0.00024945,0.00025013,0.0002494,0.0002498,0.00024911,0.00025129,0.00024959,0.00025013,
14 March 2023 05:44:33,0.0002498,0.0002499,0.00024945,0.00025013,0.0002494,0.0002498,0.00024911,0.00025129,0.00024959,0.00025013,
14 March 2023 05:44:33,0.0002498,0.0002499,0.00024945,0.00025013,0.0002494,0.0002498,0.00024911,0.00025129,0.00024959,0.00025013,
14 March 2023 05:44:33,0.0002498,0.0002499,0.00024945,0.00025013,0.0002494,0.0002498,0.00024911,0.00025129,0.00024959,0.00025013,
14 March 2023 05:44:34,0.0002498,0.0002499,0.00024945,0.00025013,0.0002494,0.0002498,0.00024911,0.00025129,0.00024959,0.00025013,
14 March 2023 05:44:34,0.0002498,0.0002499,0.00024945,0.00025013,0.0002494,0.0002498,0.00024911,0.00025129,0.00024959,0.00025013,
14 March 2023 05:44:34,0.0002498,0.0002499,0.00024945,0.00025013,0.0002494,0.0002498,0.00024911,0.00025129,0.00024959,0.00025013,
14 March 2023 05:44:35,0.0002498,0.0002499,0.00024945,0.00025013,0.0002494,0.0002498,0.00024911,0.00025129,0.00024959,0.00025013,
14 March 2023 05:44:35,0.0002498,0.0002499,0.00024945,0.00025013,0.0002494,0.0002498,0.00024911,0.00025129,0.00024959,0.00025013,
14 March 2023 05:44:35,0.0002498,0.0002499,0.00024945,0.00025013,0.0002494,0.0002498,0.00024911,0.00025129,0.00024959,0.00025013,
14 March 2023 05:44:35,0.0002497,0.0002499,0.00024945,0.00025013,0.0002494,0.0002498,0.00024911,0.00025129,0.00024959,0.00025013,
14 March 2023 05:44:35,0.0002497,0.0002499,0.00024945,0.00025013,0.0002494,0.0002498,0.00024911,0.00025129,0.00024959,0.00025013,
14 March 2023 05:44:35,0.0002497,0.0002499,0.00024945,0.00025013,0.0002494,0.0002498,0.00024911,0.00025129,0.00024959,0.00025013,
14 March 2023 05:44:35,0.0002497,0.0002499,0.00024945,0.00025013,0.0002494,0.0002498,0.00024911,0.00025129,0.00024959,0.00025013,
14 March 2023 05:44:35,0.0002497,0.0002499,0.00024945,0.00025013,0.0002494,0.0002498,0.00024911,0.00025129,0.00024959,0.00025013,
14 March 2023 05:44:35,0.0002497,0.0002499,0.00024945,0.00025013,0.0002494,0.0002498,0.00024911,0.00025129,0.00024959,0.00025013,
14 March 2023 05:44:35,0.0002497,0.0002499,0.00024945,0.00025013,0.0002494,0.0002498,0.00024911,0.00025129,0.00024959,0.00025013,
14 March 2023 05:44:35,0.0002497,0.0002499,0.00024945,0.00025013,0.0002494,0.0002498,0.00024911,0.00025129,0.00024959,0.00025013,
14 March 2023 05:44:35,0.0002497,0.0002499,0.00024945,0.00025013,0.0002494,0.0002498,0.00024911,0.00025129,0.00024959,0.00025013,
14 March 2023 05:44:35,0.0002497,0.0002499,0.00024945,0.00025013,0.0002494,0.0002498,0.00024911,0.00025129,0.00024959,0.00025013,
14 March 2023 05:44:36,0.0002497,0.0002499,0.00024945,0.00025013,0.0002494,0.0002498,0.00024911,0.00025129,0.00024959,0.00025013,
