time,binanceADAUSDTbidMax,binanceADAUSDTsellMin,nicehashADAUSDTbidMax,nicehashADAUSDTsellMin,okxADAUSDTADA-USDTbidMax,okxADAUSDTADA-USDTsellMin,krakenADAUSDTbidMax,krakenADAUSDTsellMin,cryptoADAUSDTbidMax,cryptoADAUSDTsellMin,
15 March 2023 23:31:44,0.3237,0.3223,0.321,0.322,0.32291,0.32149,0.324648,0.320879,0.3238,0.32146,
15 March 2023 23:31:45,0.3237,0.3223,0.321,0.322,0.32291,0.32149,0.324648,0.320879,0.3238,0.32146,
15 March 2023 23:31:45,0.3237,0.3223,0.321,0.322,0.32291,0.32149,0.324648,0.320879,0.3238,0.32146,
15 March 2023 23:31:46,0.3237,0.3223,0.321,0.322,0.32291,0.32149,0.324648,0.320879,0.3238,0.32146,
15 March 2023 23:31:46,0.3237,0.3223,0.321,0.322,0.32291,0.32149,0.324648,0.320879,0.3238,0.32146,
15 March 2023 23:31:47,0.3237,0.3223,0.321,0.322,0.32291,0.32149,0.324648,0.320879,0.3238,0.32146,
15 March 2023 23:31:47,0.3237,0.3223,0.321,0.322,0.32291,0.32149,0.324648,0.320879,0.3238,0.32146,
15 March 2023 23:31:48,0.3237,0.3223,0.321,0.322,0.32291,0.32149,0.324648,0.320879,0.3238,0.32146,
15 March 2023 23:31:49,0.3237,0.3223,0.321,0.322,0.32291,0.32149,0.324648,0.320879,0.3238,0.32146,
15 March 2023 23:31:49,0.3237,0.3223,0.321,0.322,0.32291,0.32149,0.324648,0.320879,0.3238,0.32146,
15 March 2023 23:31:49,0.3237,0.3223,0.321,0.322,0.32291,0.32149,0.324648,0.320879,0.3238,0.32146,
15 March 2023 23:31:50,0.3237,0.3223,0.321,0.322,0.32291,0.32149,0.324648,0.320879,0.3238,0.32146,
15 March 2023 23:31:52,0.3237,0.3223,0.321,0.322,0.32291,0.32149,0.324648,0.320879,0.3238,0.32146,
15 March 2023 23:31:52,0.3237,0.3223,0.321,0.322,0.32291,0.32149,0.324648,0.320879,0.3238,0.32146,
15 March 2023 23:31:53,0.3237,0.3223,0.321,0.322,0.32291,0.32149,0.324648,0.320879,0.3238,0.32146,
15 March 2023 23:31:59,0.3237,0.3223,0.321,0.322,0.32291,0.32149,0.324648,0.320879,0.3238,0.32146,
15 March 2023 23:31:59,0.3237,0.3223,0.321,0.322,0.32291,0.32149,0.324648,0.320879,0.3238,0.32146,
15 March 2023 23:32:00,0.3237,0.3223,0.321,0.322,0.32291,0.32149,0.324648,0.320879,0.3238,0.32146,
15 March 2023 23:32:00,0.3237,0.3223,0.321,0.322,0.32291,0.32149,0.324648,0.320879,0.3238,0.32146,
15 March 2023 23:32:00,0.3237,0.3223,0.321,0.322,0.32291,0.32149,0.324648,0.320879,0.3238,0.32146,
15 March 2023 23:32:01,0.3237,0.3223,0.321,0.322,0.32291,0.32149,0.324648,0.320879,0.3238,0.32146,
15 March 2023 23:32:01,0.3237,0.3223,0.321,0.322,0.32291,0.32149,0.324648,0.320879,0.3238,0.32146,
15 March 2023 23:32:01,0.3237,0.3223,0.321,0.322,0.32291,0.32149,0.324648,0.320879,0.3238,0.32146,
15 March 2023 23:32:02,0.3237,0.3223,0.321,0.322,0.32291,0.32149,0.324648,0.320879,0.3238,0.32146,
15 March 2023 23:32:02,0.3237,0.3223,0.321,0.322,0.32291,0.32149,0.324648,0.320879,0.3238,0.32146,
