time,binanceBTCUSDTbidMax,binanceBTCUSDTsellMin,nicehashBTCUSDTbidMax,nicehashBTCUSDTsellMin,okxBTCUSDTBTC-USDTbidMax,okxBTCUSDTBTC-USDTsellMin,bitstampBTCUSDTbidMax,bitstampBTCUSDTsellMin,cryptoBTCUSDTbidMax,cryptoBTCUSDTsellMin,
15 March 2023 23:05:58,24416.5,24360.96,24398.03,24465.49,24419.2,24374.1,46468,24082,24396.19,24347.42,
15 March 2023 23:05:58,24416.51,24360.96,24398.03,24465.49,24419.2,24374.1,46468,24082,24396.19,24347.42,
15 March 2023 23:05:59,24416.45,24360.96,24398.03,24465.49,24419.2,24374.1,46468,24082,24396.19,24347.42,
15 March 2023 23:05:59,24416.45,24360.96,24398.03,24465.49,24419.2,24374.1,46468,24082,24396.19,24347.42,
15 March 2023 23:05:59,24417.15,24360.96,24398.03,24465.49,24419.2,24374.1,46468,24082,24396.19,24347.42,
15 March 2023 23:05:59,24417.15,24360.96,24398.03,24465.49,24419.2,24374.1,46468,24082,24396.19,24347.42,
15 March 2023 23:05:59,24417.19,24360.96,24398.03,24465.49,24419.2,24374.1,46468,24082,24396.19,24347.42,
15 March 2023 23:05:59,24417.41,24360.96,24398.03,24465.49,24419.2,24374.1,46468,24082,24396.19,24347.42,
15 March 2023 23:05:59,24417.78,24360.96,24398.03,24465.49,24419.2,24374.1,46468,24082,24396.19,24347.42,
15 March 2023 23:05:59,24417.82,24360.96,24398.03,24465.49,24419.2,24374.1,46468,24082,24396.19,24347.42,
15 March 2023 23:05:59,24418.02,24360.96,24398.03,24465.49,24419.2,24374.1,46468,24082,24396.19,24347.42,
15 March 2023 23:05:59,24418.07,24360.96,24398.03,24465.49,24419.2,24374.1,46468,24082,24396.19,24347.42,
15 March 2023 23:05:59,24418.19,24360.96,24398.03,24465.49,24419.2,24374.1,46468,24082,24396.19,24347.42,
15 March 2023 23:05:59,24419.98,24360.96,24398.03,24465.49,24419.2,24374.1,46468,24082,24396.19,24347.42,
15 March 2023 23:05:59,24419.06,24360.96,24398.03,24465.49,24419.2,24374.1,46468,24082,24396.19,24347.42,
15 March 2023 23:05:59,24418.51,24360.96,24398.03,24465.49,24419.2,24374.1,46468,24082,24396.19,24347.42,
15 March 2023 23:05:59,24418.35,24360.96,24398.03,24465.49,24419.2,24374.1,46468,24082,24396.19,24347.42,
15 March 2023 23:05:59,24418.53,24360.96,24398.03,24465.49,24419.2,24374.1,46468,24082,24396.19,24347.42,
15 March 2023 23:05:59,24418.53,24360.96,24398.03,24465.49,24419.2,24374.1,46468,24082,24396.19,24347.42,
15 March 2023 23:05:59,24418.35,24360.96,24398.03,24465.49,24419.2,24374.1,46468,24082,24396.19,24347.42,
15 March 2023 23:06:01,24418.35,24360.96,24398.03,24465.49,24419.2,24374.1,46468,24082,24396.19,24347.42,
15 March 2023 23:06:02,24418.35,24360.96,24398.03,24465.49,24419.2,24374.1,46468,24082,24396.19,24347.42,
15 March 2023 23:06:02,24418.35,24360.96,24398.03,24465.49,24419.2,24374.1,46468,24082,24396.19,24347.42,
15 March 2023 23:06:03,24418.35,24360.96,24398.03,24465.49,24419.2,24374.1,46468,24082,24396.19,24347.42,
15 March 2023 23:06:03,24418.35,24360.96,24398.03,24465.49,24419.2,24374.1,46468,24082,24396.19,24347.42,
15 March 2023 23:06:03,24418.35,24360.96,24398.03,24465.49,24419.2,24374.1,46468,24082,24396.19,24347.42,
15 March 2023 23:06:03,24418.35,24360.96,24398.03,24465.49,24419.2,24374.1,46468,24082,24396.19,24347.42,
15 March 2023 23:06:03,24418.35,24360.96,24398.03,24465.49,24419.2,24374.1,46468,24082,24396.19,24347.42,
15 March 2023 23:06:03,24418.35,24360.96,24398.03,24465.49,24419.2,24374.1,46468,24082,24396.19,24347.42,
15 March 2023 23:06:04,24418.35,24360.96,24398.03,24465.49,24419.2,24374.1,46468,24082,24396.19,24347.42,
15 March 2023 23:06:04,24418.35,24360.96,24398.03,24465.49,24419.2,24374.1,46468,24082,24396.19,24347.42,
15 March 2023 23:06:04,24418.35,24360.96,24398.03,24465.49,24419.2,24374.1,46468,24082,24396.19,24347.42,
15 March 2023 23:06:04,24418.35,24360.96,24398.03,24465.49,24419.9,24374.1,46468,24082,24396.19,24347.42,
15 March 2023 23:06:04,24418.35,24360.96,24398.03,24465.49,24419.9,24374.1,46468,24082,24396.19,24347.42,
15 March 2023 23:06:05,24418.35,24360.96,24398.03,24465.49,24420.4,24374.1,46468,24082,24396.19,24347.42,
15 March 2023 23:06:05,24418.35,24360.96,24398.03,24465.49,24422,24374.1,46468,24082,24396.19,24347.42,
15 March 2023 23:06:05,24418.35,24360.96,24398.03,24465.49,24422.1,24374.1,46468,24082,24396.19,24347.42,
15 March 2023 23:06:05,24418.35,24360.96,24398.03,24465.49,24422.3,24374.1,46468,24082,24396.19,24347.42,
15 March 2023 23:06:05,24418.35,24360.96,24398.03,24465.49,24422.3,24374.1,46468,24082,24396.19,24347.42,
15 March 2023 23:06:06,24418.35,24360.96,24398.03,24465.49,24422.3,24374.1,46468,24082,24396.19,24347.42,
15 March 2023 23:06:07,24418.35,24360.96,24398.03,24465.49,24422.3,24374.1,46468,24082,24396.19,24347.42,
15 March 2023 23:06:08,24418.35,24360.96,24398.03,24465.49,24422.3,24374.1,46468,24082,24396.19,24347.42,
15 March 2023 23:06:09,24418.35,24360.96,24398.03,24465.49,24422.3,24374.1,46468,24082,24396.19,24347.42,
15 March 2023 23:06:09,24418.35,24360.96,24398.03,24465.49,24422.3,24374.1,46468,24082,24396.19,24347.42,
