time,binanceXLMBTCbidMax,binanceXLMBTCsellMin,nicehashXLMBTCbidMax,nicehashXLMBTCsellMin,okxXLMBTCXLM-BTCbidMax,okxXLMBTCXLM-BTCsellMin,bitstampXLMBTCbidMax,bitstampXLMBTCsellMin,cryptoXLMBTCbidMax,cryptoXLMBTCsellMin,
15 March 2023 23:42:53,3.44E-06,3.45E-06,3.42E-06,3.42E-06,3.43E-06,3.45E-06,5.11E-06,3.25E-06,3.4318E-06,3.4227E-06,
15 March 2023 23:42:53,3.44E-06,3.45E-06,3.42E-06,3.42E-06,3.43E-06,3.45E-06,5.11E-06,3.25E-06,3.4318E-06,3.4227E-06,
15 March 2023 23:42:54,3.44E-06,3.45E-06,3.42E-06,3.42E-06,3.43E-06,3.45E-06,5.11E-06,3.25E-06,3.4318E-06,3.4227E-06,
15 March 2023 23:42:54,3.44E-06,3.45E-06,3.42E-06,3.42E-06,3.43E-06,3.45E-06,5.11E-06,3.25E-06,3.4318E-06,3.4227E-06,
15 March 2023 23:42:55,3.44E-06,3.45E-06,3.42E-06,3.42E-06,3.43E-06,3.45E-06,5.11E-06,3.25E-06,3.4318E-06,3.4227E-06,
15 March 2023 23:42:55,3.44E-06,3.45E-06,3.42E-06,3.42E-06,3.43E-06,3.45E-06,5.11E-06,3.25E-06,3.4318E-06,3.4227E-06,
15 March 2023 23:42:56,3.44E-06,3.45E-06,3.42E-06,3.42E-06,3.43E-06,3.45E-06,5.11E-06,3.25E-06,3.4318E-06,3.4227E-06,
15 March 2023 23:42:56,3.44E-06,3.45E-06,3.42E-06,3.42E-06,3.43E-06,3.45E-06,5.11E-06,3.25E-06,3.4318E-06,3.4227E-06,
15 March 2023 23:42:56,3.44E-06,3.45E-06,3.42E-06,3.42E-06,3.43E-06,3.45E-06,5.11E-06,3.25E-06,3.4318E-06,3.4227E-06,
15 March 2023 23:42:57,3.44E-06,3.45E-06,3.42E-06,3.42E-06,3.43E-06,3.45E-06,5.11E-06,3.25E-06,3.4318E-06,3.4227E-06,
15 March 2023 23:42:58,3.44E-06,3.45E-06,3.42E-06,3.42E-06,3.43E-06,3.45E-06,5.11E-06,3.25E-06,3.4318E-06,3.4227E-06,
15 March 2023 23:42:58,3.44E-06,3.45E-06,3.42E-06,3.42E-06,3.43E-06,3.45E-06,5.11E-06,3.25E-06,3.4318E-06,3.4227E-06,
15 March 2023 23:42:59,3.44E-06,3.45E-06,3.42E-06,3.42E-06,3.43E-06,3.45E-06,5.11E-06,3.25E-06,3.4318E-06,3.4227E-06,
15 March 2023 23:42:59,3.44E-06,3.45E-06,3.42E-06,3.42E-06,3.43E-06,3.45E-06,5.11E-06,3.25E-06,3.4318E-06,3.4227E-06,
15 March 2023 23:42:59,3.44E-06,3.45E-06,3.42E-06,3.42E-06,3.43E-06,3.45E-06,5.11E-06,3.25E-06,3.4318E-06,3.4227E-06,
15 March 2023 23:43:00,3.44E-06,3.45E-06,3.42E-06,3.42E-06,3.43E-06,3.45E-06,5.11E-06,3.25E-06,3.4318E-06,3.4227E-06,
15 March 2023 23:43:00,3.44E-06,3.45E-06,3.42E-06,3.42E-06,3.43E-06,3.45E-06,5.11E-06,3.25E-06,3.4318E-06,3.4227E-06,
15 March 2023 23:43:01,3.44E-06,3.45E-06,3.42E-06,3.42E-06,3.43E-06,3.45E-06,5.11E-06,3.25E-06,3.4318E-06,3.4227E-06,
15 March 2023 23:43:01,3.44E-06,3.45E-06,3.42E-06,3.42E-06,3.43E-06,3.45E-06,5.11E-06,3.25E-06,3.4318E-06,3.4227E-06,
15 March 2023 23:43:01,3.44E-06,3.45E-06,3.42E-06,3.42E-06,3.43E-06,3.45E-06,5.11E-06,3.25E-06,3.4318E-06,3.4227E-06,
15 March 2023 23:43:01,3.44E-06,3.45E-06,3.42E-06,3.42E-06,3.43E-06,3.45E-06,5.11E-06,3.25E-06,3.4318E-06,3.4227E-06,
15 March 2023 23:43:02,3.44E-06,3.45E-06,3.42E-06,3.42E-06,3.43E-06,3.45E-06,5.11E-06,3.25E-06,3.4318E-06,3.4227E-06,
15 March 2023 23:43:02,3.44E-06,3.45E-06,3.42E-06,3.42E-06,3.43E-06,3.45E-06,5.11E-06,3.25E-06,3.4318E-06,3.4227E-06,
15 March 2023 23:43:03,3.44E-06,3.45E-06,3.42E-06,3.42E-06,3.43E-06,3.45E-06,5.11E-06,3.25E-06,3.4318E-06,3.4227E-06,
15 March 2023 23:43:03,3.44E-06,3.45E-06,3.42E-06,3.42E-06,3.43E-06,3.45E-06,5.11E-06,3.25E-06,3.4318E-06,3.4227E-06,
15 March 2023 23:43:03,3.44E-06,3.45E-06,3.42E-06,3.42E-06,3.43E-06,3.45E-06,5.11E-06,3.25E-06,3.4318E-06,3.4227E-06,
15 March 2023 23:43:03,3.44E-06,3.45E-06,3.42E-06,3.42E-06,3.43E-06,3.45E-06,5.11E-06,3.25E-06,3.4318E-06,3.4227E-06,
15 March 2023 23:43:03,3.44E-06,3.45E-06,3.42E-06,3.42E-06,3.43E-06,3.45E-06,5.11E-06,3.25E-06,3.4318E-06,3.4227E-06,
15 March 2023 23:43:04,3.44E-06,3.45E-06,3.42E-06,3.42E-06,3.43E-06,3.45E-06,5.11E-06,3.25E-06,3.4318E-06,3.4227E-06,
15 March 2023 23:43:04,3.44E-06,3.45E-06,3.42E-06,3.42E-06,3.43E-06,3.45E-06,5.11E-06,3.25E-06,3.4318E-06,3.4227E-06,
15 March 2023 23:43:05,3.44E-06,3.45E-06,3.42E-06,3.42E-06,3.43E-06,3.45E-06,5.11E-06,3.25E-06,3.4318E-06,3.4227E-06,
15 March 2023 23:43:05,3.44E-06,3.45E-06,3.42E-06,3.42E-06,3.43E-06,3.45E-06,5.11E-06,3.25E-06,3.4318E-06,3.4227E-06,
15 March 2023 23:43:06,3.44E-06,3.45E-06,3.42E-06,3.42E-06,3.43E-06,3.45E-06,5.11E-06,3.25E-06,3.4318E-06,3.4227E-06,
15 March 2023 23:43:06,3.44E-06,3.45E-06,3.42E-06,3.42E-06,3.43E-06,3.45E-06,5.11E-06,3.25E-06,3.4318E-06,3.4227E-06,
15 March 2023 23:43:06,3.44E-06,3.45E-06,3.42E-06,3.42E-06,3.43E-06,3.45E-06,5.11E-06,3.25E-06,3.4318E-06,3.4227E-06,
15 March 2023 23:43:06,3.44E-06,3.45E-06,3.42E-06,3.42E-06,3.43E-06,3.45E-06,5.11E-06,3.25E-06,3.4318E-06,3.4227E-06,
